Time,PM10(μg/m³),PM2.5(μg/m³),CO2(ppm),Temperature(°C),Humidity(%)
21/03/2022 18:30,4,3,873,22.66,42.23
21/03/2022 18:45,2,2,881,22.63,42.19
21/03/2022 19:00,1,1,898,22.56,43
21/03/2022 19:15,1,1,882,22.7,42.97
21/03/2022 19:30,3,3,847,22.41,44.82
21/03/2022 19:45,3,3,852,22.39,45.81
21/03/2022 20:00,5,3,780,22.41,46.05
21/03/2022 20:15,3,2,811,22.24,47.76
21/03/2022 20:30,3,3,845,22.25,49.64
21/03/2022 20:45,3,3,850,22.2,50.13
21/03/2022 21:00,13,12,574,21.5,44.3
21/03/2022 21:15,9,8,655,21.77,46.19
21/03/2022 21:30,5,5,717,21.81,46.76
21/03/2022 21:45,2,1,779,21.89,47.1
21/03/2022 22:00,2,2,774,21.92,46.88
21/03/2022 22:15,1,1,755,21.95,46.14
21/03/2022 22:30,28,27,768,21.9,39.83
21/03/2022 22:45,8,7,484,20.26,42.5
21/03/2022 23:00,1,1,578,20.32,45.39
21/03/2022 23:15,2,2,589,20.7,45.02
21/03/2022 23:30,2,2,645,20.93,45.44
21/03/2022 23:45,4,3,673,21.04,45.88
22/03/2022 00:00,5,5,720,21.12,46.1
22/03/2022 00:15,5,4,753,21.17,46.48
22/03/2022 00:30,5,4,768,21.2,46.72
22/03/2022 00:45,7,7,786,21.23,46.8
22/03/2022 01:00,6,6,796,21.26,46.98
22/03/2022 01:15,7,6,809,21.23,47.28
22/03/2022 01:30,8,8,805,21.24,47.29
22/03/2022 01:45,7,7,824,21.22,47.27
22/03/2022 02:00,8,7,820,21.23,47.48
22/03/2022 02:15,8,8,829,21.23,47.64
22/03/2022 02:30,10,10,826,21.2,47.61
22/03/2022 02:45,10,9,803,21.2,47.54
22/03/2022 03:00,11,11,800,21.19,47.3
22/03/2022 03:15,11,10,820,21.2,47.44
22/03/2022 03:30,12,11,819,21.17,47.35
22/03/2022 03:45,11,11,824,21.15,47.17
22/03/2022 04:00,9,9,818,21.11,47.08
22/03/2022 04:15,13,13,808,21.09,47.05
22/03/2022 04:30,9,9,818,21.08,46.92
22/03/2022 04:45,10,10,796,21.05,46.97
22/03/2022 05:00,14,13,816,21.07,46.85
22/03/2022 05:15,11,10,818,21.05,46.86
22/03/2022 05:30,18,14,811,21.01,46.85
22/03/2022 05:45,16,16,802,20.98,46.82
22/03/2022 06:00,17,15,799,20.96,46.67
22/03/2022 06:15,13,13,796,20.91,46.49
22/03/2022 06:30,16,15,811,20.91,46.62
22/03/2022 06:45,11,11,813,20.9,46.41
22/03/2022 07:00,12,12,822,20.86,46.37
22/03/2022 07:15,10,10,824,20.84,46.36
22/03/2022 07:30,14,14,817,20.78,46.33
22/03/2022 07:45,15,14,815,20.75,46.3
22/03/2022 08:00,11,11,813,20.72,46.29
22/03/2022 08:15,13,13,815,20.71,46.23
22/03/2022 08:30,16,14,825,20.69,46.25
22/03/2022 08:45,12,12,832,20.72,46.24
22/03/2022 09:00,16,15,841,20.72,46.27
22/03/2022 09:15,20,18,831,20.7,46.48
22/03/2022 09:30,18,13,914,20.78,48.2
22/03/2022 09:45,18,14,924,20.64,48.82
22/03/2022 10:00,18,17,961,20.72,48.92
22/03/2022 10:15,17,16,949,20.61,48.88
22/03/2022 10:30,14,13,893,20.54,48.84
22/03/2022 10:45,11,11,841,20.53,48.72
22/03/2022 11:00,16,13,793,20.46,48.64
22/03/2022 11:15,12,12,756,20.48,48.49
22/03/2022 11:30,14,14,726,20.51,48.44
22/03/2022 11:45,13,12,680,20.59,48.38
22/03/2022 12:00,12,11,663,20.72,48.28
22/03/2022 12:15,8,8,639,20.81,48.2
22/03/2022 12:30,10,9,630,21.01,47.8
22/03/2022 12:45,9,9,612,21.21,47.55
22/03/2022 13:00,7,7,601,21.47,47.32
22/03/2022 13:15,6,6,587,21.68,47.19
22/03/2022 13:30,7,7,576,21.74,47.21
22/03/2022 13:45,7,7,565,21.87,47.01
22/03/2022 14:00,8,7,555,21.96,46.91
22/03/2022 14:15,6,6,547,21.91,46.96
22/03/2022 14:30,5,5,538,21.87,47.08
22/03/2022 14:45,4,4,532,21.8,46.98
22/03/2022 15:00,7,6,525,21.78,47.03
22/03/2022 15:15,6,6,515,21.78,46.94
22/03/2022 15:30,5,5,506,21.74,46.97
22/03/2022 15:45,6,6,503,21.69,47.15
22/03/2022 16:00,5,5,498,21.64,47.21
22/03/2022 16:15,8,7,494,21.56,47.25
22/03/2022 16:30,5,5,490,21.62,47.17
22/03/2022 16:45,4,3,485,21.66,47.05
22/03/2022 17:00,5,5,477,21.53,47.15
22/03/2022 17:15,4,4,475,21.51,47.03
22/03/2022 17:30,6,6,469,21.46,47.26
22/03/2022 17:45,4,4,469,21.56,47.15
22/03/2022 18:00,5,5,463,21.62,47.12
22/03/2022 18:15,5,5,458,21.57,47.24
22/03/2022 18:30,5,4,454,21.56,47.04
22/03/2022 18:45,8,6,450,21.53,47.03
22/03/2022 19:00,9,9,448,21.41,47.22
22/03/2022 19:15,8,7,493,21.57,47.18
22/03/2022 19:30,11,9,587,21.53,47.63
22/03/2022 19:45,13,11,651,21.68,48.09
22/03/2022 20:00,40,34,451,21.25,44.92
22/03/2022 20:15,35,32,464,20.65,44.91
22/03/2022 20:30,37,32,459,20.41,44.4
22/03/2022 20:45,35,32,490,19.91,45.3
22/03/2022 21:00,39,34,596,20.43,45.37
22/03/2022 21:15,37,33,517,20.26,44.45
22/03/2022 21:30,39,33,534,20.23,45.4
22/03/2022 21:45,32,30,630,20.56,46.13
22/03/2022 22:00,29,25,609,20.71,46.04
22/03/2022 22:15,23,22,696,20.76,46.36
22/03/2022 22:30,20,19,775,21.02,47.35
22/03/2022 22:45,22,22,815,21.13,48.11
22/03/2022 23:00,20,19,822,21.15,47.75
22/03/2022 23:15,24,21,871,21.17,47.84
22/03/2022 23:30,18,17,888,21.17,47.85
22/03/2022 23:45,20,19,856,21.2,47.83
23/03/2022 00:00,21,19,884,21.15,47.56
23/03/2022 00:15,50,42,471,20.29,41.49
23/03/2022 00:30,39,33,477,19.48,43.92
23/03/2022 00:45,9,9,570,20.01,46.83
23/03/2022 01:00,7,5,640,19.98,47.77
23/03/2022 01:15,4,2,686,20.14,48.36
23/03/2022 01:30,4,3,728,20.27,48.48
23/03/2022 01:45,3,3,750,20.32,48.61
23/03/2022 02:00,2,2,764,20.33,48.61
23/03/2022 02:15,5,3,780,20.39,48.57
23/03/2022 02:30,1,1,783,20.43,48.77
23/03/2022 02:45,2,2,812,20.48,49.06
23/03/2022 03:00,1,1,837,20.46,49.12
23/03/2022 03:15,0,0,853,20.41,49.26
23/03/2022 03:30,1,1,856,20.4,49.35
23/03/2022 03:45,0,0,867,20.41,49.26
23/03/2022 04:00,1,1,869,20.39,49.4
23/03/2022 04:15,0,0,881,20.39,49.4
23/03/2022 04:30,0,0,885,20.37,49.42
23/03/2022 04:45,0,0,888,20.33,49.41
23/03/2022 05:00,3,1,888,20.35,49.3
23/03/2022 05:15,1,1,893,20.33,49.25
23/03/2022 05:30,1,1,888,20.25,49.3
23/03/2022 05:45,0,0,888,20.27,49.28
23/03/2022 06:00,2,2,894,20.26,49.27
23/03/2022 06:15,2,2,895,20.26,49.28
23/03/2022 06:30,1,1,896,20.18,49.3
23/03/2022 06:45,2,1,899,20.19,49.26
23/03/2022 07:00,1,1,906,20.22,49.32
23/03/2022 07:15,1,1,917,20.19,49.23
23/03/2022 07:30,0,0,919,20.14,49.27
23/03/2022 07:45,0,0,921,20.1,49.28
23/03/2022 08:00,2,2,926,20.12,49.1
23/03/2022 08:15,1,1,934,20.04,49.39
23/03/2022 08:30,1,1,942,20.07,49.36
23/03/2022 08:45,0,0,949,19.98,49.59
23/03/2022 09:00,3,2,953,20.04,49.43
23/03/2022 09:15,2,1,954,20.05,49.38
23/03/2022 09:30,6,3,952,20.14,49.65
23/03/2022 09:45,4,4,984,20.32,51.18
23/03/2022 10:00,4,4,975,20.35,51.01
23/03/2022 10:15,3,3,1039,20.36,51.13
23/03/2022 10:30,5,3,988,20.23,51.22
23/03/2022 10:45,3,3,931,20.19,51.08
23/03/2022 11:00,2,2,880,20.16,50.78
23/03/2022 11:15,2,2,839,20.14,50.65
23/03/2022 11:30,1,1,802,20.29,50.19
23/03/2022 11:45,3,3,770,20.3,50.14
23/03/2022 12:00,3,3,734,20.45,49.95
23/03/2022 12:15,1,1,705,20.58,49.66
23/03/2022 12:30,2,2,687,20.81,49.45
23/03/2022 12:45,1,1,665,21.05,49.09
23/03/2022 13:00,1,1,648,21.27,48.87
23/03/2022 13:15,1,1,634,21.42,48.75
23/03/2022 13:30,1,1,618,21.68,48.42
23/03/2022 13:45,1,1,604,21.81,48.04
23/03/2022 14:00,0,0,595,21.88,47.76
23/03/2022 14:15,0,0,588,21.87,47.7
23/03/2022 14:30,0,0,579,21.8,47.48
23/03/2022 14:45,0,0,566,21.79,47.39
23/03/2022 15:00,0,0,559,21.73,47.35
23/03/2022 15:15,0,0,548,21.72,47.23
23/03/2022 15:30,0,0,541,21.73,47.05
23/03/2022 15:45,0,0,534,21.73,46.82
23/03/2022 16:00,0,0,528,21.7,46.79
23/03/2022 16:15,0,0,523,21.69,46.84
23/03/2022 16:30,0,0,520,21.69,46.73
23/03/2022 16:45,0,0,513,21.71,46.37
23/03/2022 17:00,0,0,507,21.64,46.26
23/03/2022 17:15,0,0,501,21.61,46.08
23/03/2022 17:30,0,0,497,21.62,46.12
23/03/2022 17:45,0,0,496,21.55,46.41
23/03/2022 18:00,0,0,490,21.53,46.45
23/03/2022 18:15,0,0,489,21.57,46.36
23/03/2022 18:30,0,0,483,21.57,46.16
23/03/2022 18:45,0,0,479,21.6,45.78
23/03/2022 19:00,0,0,480,21.61,45.37
23/03/2022 19:15,0,0,584,21.51,45.83
23/03/2022 19:30,0,0,672,21.53,46.21
23/03/2022 19:45,1,1,676,21.44,45.98
23/03/2022 20:00,3,2,653,21.34,45.64
23/03/2022 20:15,3,1,727,21.41,46.52
23/03/2022 20:30,3,3,779,21.39,47.08
23/03/2022 20:45,0,0,817,21.49,47.81
23/03/2022 21:00,1,1,872,21.43,47.78
23/03/2022 21:15,3,3,903,21.32,47.76
23/03/2022 21:30,1,1,973,21.63,47.27
23/03/2022 21:45,2,2,990,21.68,46.92
23/03/2022 22:00,4,3,981,21.67,46.63
23/03/2022 22:15,4,3,954,21.64,46.43
23/03/2022 22:30,4,4,970,21.69,46.08
23/03/2022 22:45,2,2,885,21.53,45.96
23/03/2022 23:00,4,4,914,21.68,51.82
23/03/2022 23:15,7,6,919,21.71,51.6
23/03/2022 23:30,3,3,932,21.76,50.71
23/03/2022 23:45,8,8,914,21.67,50.03
24/03/2022 00:00,11,10,958,21.6,49.63
24/03/2022 00:15,12,12,974,21.55,49.36
24/03/2022 00:30,12,12,970,21.52,49.37
24/03/2022 00:45,16,14,955,21.52,49.18
24/03/2022 01:00,13,10,943,21.47,49.22
24/03/2022 01:15,17,14,936,21.42,49.06
24/03/2022 01:30,17,17,922,21.38,49.02
24/03/2022 01:45,19,19,919,21.35,48.79
24/03/2022 02:00,15,14,914,21.32,48.7
24/03/2022 02:15,18,16,911,21.28,48.63
24/03/2022 02:30,20,18,905,21.28,48.47
24/03/2022 02:45,18,17,886,21.25,48.32
24/03/2022 03:00,22,19,876,21.22,48.25
24/03/2022 03:15,17,17,885,21.21,47.97
24/03/2022 03:30,20,19,874,21.2,47.86
24/03/2022 03:45,21,18,904,21.2,47.94
24/03/2022 04:00,23,21,900,21.17,47.76
24/03/2022 04:15,16,16,896,21.11,47.69
24/03/2022 04:30,20,18,891,21.05,47.53
24/03/2022 04:45,14,14,892,21.05,47.58
24/03/2022 05:00,19,19,885,20.99,47.42
24/03/2022 05:15,19,16,886,20.95,47.28
24/03/2022 05:30,23,22,891,20.92,47.41
24/03/2022 05:45,27,24,885,20.83,47.3
24/03/2022 06:00,22,20,889,20.79,47.17
24/03/2022 06:15,23,20,900,20.74,47.18
24/03/2022 06:30,18,18,902,20.68,47.08
24/03/2022 06:45,23,21,898,20.64,46.87
24/03/2022 07:00,23,23,896,20.59,47
24/03/2022 07:15,23,21,894,20.57,47
24/03/2022 07:30,28,23,889,20.55,46.91
24/03/2022 07:45,25,21,897,20.54,46.81
24/03/2022 08:00,20,20,910,20.48,46.93
24/03/2022 08:15,22,21,923,20.46,46.91
24/03/2022 08:30,25,23,920,20.41,46.8
24/03/2022 08:45,26,25,925,20.41,46.67
24/03/2022 09:00,23,22,928,20.39,46.66
24/03/2022 09:15,23,23,955,20.41,47.03
24/03/2022 09:30,26,25,954,20.52,46.75
24/03/2022 09:45,33,30,989,20.65,48.21
24/03/2022 10:00,27,25,1002,20.64,48.28
24/03/2022 10:15,27,25,1126,20.69,48.78
24/03/2022 10:30,27,23,1135,20.84,48.63
24/03/2022 10:45,30,26,1125,20.96,47.8
24/03/2022 11:00,26,26,1122,21.06,47.83
24/03/2022 11:15,30,26,1131,21,47.52
24/03/2022 11:30,23,23,1142,21.12,47.35
24/03/2022 11:45,23,23,1138,21.31,46.95
24/03/2022 12:00,27,22,1136,21.35,46.78
24/03/2022 12:15,18,18,1102,21.52,46.23
24/03/2022 12:30,20,19,1052,21.92,46.41
24/03/2022 12:45,22,19,1120,22.16,46.56
24/03/2022 13:00,20,19,1090,22.4,45.74
24/03/2022 13:15,18,18,1106,22.56,44.99
24/03/2022 13:30,49,41,426,22.25,36.48
24/03/2022 13:45,44,36,604,23.05,39.93
24/03/2022 14:00,39,33,667,23.3,41.08
24/03/2022 14:15,34,31,707,23.17,41.86
24/03/2022 14:30,32,29,748,23.14,42.07
24/03/2022 14:45,29,25,799,23.13,42.46
24/03/2022 15:00,26,19,837,23.11,42.52
24/03/2022 15:15,23,20,882,23.01,42.96
24/03/2022 15:30,22,22,910,22.98,42.98
24/03/2022 15:45,18,18,944,22.9,43.35
24/03/2022 16:00,16,16,954,23.45,42.46
24/03/2022 16:15,16,16,981,23.83,41.18
24/03/2022 16:30,18,18,1003,23.34,42.01
24/03/2022 16:45,16,16,1009,22.88,42.82
24/03/2022 17:00,16,15,1020,22.78,43.24
24/03/2022 17:15,17,14,1077,22.66,43.9
24/03/2022 17:30,18,18,1063,22.61,43.83
24/03/2022 17:45,15,15,1065,22.55,44.09
24/03/2022 18:00,13,13,1068,22.47,43.96
24/03/2022 18:15,18,15,1103,22.47,44.16
24/03/2022 18:30,18,17,1117,22.48,44.55
24/03/2022 18:45,34,27,487,21.59,36.39
24/03/2022 19:00,24,22,582,21.6,39.65
24/03/2022 19:15,24,21,582,21.84,40.08
24/03/2022 19:30,21,20,578,21.77,40.55
24/03/2022 19:45,24,21,570,21.6,41.34
24/03/2022 20:00,22,20,565,21.54,41.7
24/03/2022 20:15,23,23,558,21.49,41.82
24/03/2022 20:30,19,19,554,21.48,41.96
24/03/2022 20:45,24,19,547,21.43,42.17
24/03/2022 21:00,21,21,540,21.37,42.34
24/03/2022 21:15,21,19,536,21.4,42.32
24/03/2022 21:30,18,17,530,21.31,42.41
24/03/2022 21:45,22,20,529,21.24,42.56
24/03/2022 22:00,21,18,524,21.21,42.39
24/03/2022 22:15,22,21,521,21.22,42.35
24/03/2022 22:30,19,19,521,21.19,42.35
24/03/2022 22:45,23,22,517,21.17,42.26
24/03/2022 23:00,22,22,514,21.15,42.29
24/03/2022 23:15,27,24,513,21.15,42.26
24/03/2022 23:30,22,22,542,21.16,42.28
24/03/2022 23:45,22,20,572,21.2,42.65
25/03/2022 00:00,22,19,677,21.36,43.25
25/03/2022 00:15,19,17,715,21.41,42.91
25/03/2022 00:30,19,19,747,21.5,43.19
25/03/2022 00:45,21,19,815,21.69,43.22
25/03/2022 01:00,21,20,767,21.52,42.75
25/03/2022 01:15,50,41,485,18.98,39.99
25/03/2022 01:30,11,8,594,19.77,43.66
25/03/2022 01:45,2,2,661,20.11,43.95
25/03/2022 02:00,4,4,687,20.6,43.19
25/03/2022 02:15,2,2,824,20.98,42.84
25/03/2022 02:30,2,2,848,21,42.78
25/03/2022 02:45,1,1,883,21.09,42.62
25/03/2022 03:00,1,1,907,21.09,42.67
25/03/2022 03:15,0,0,921,21.09,42.55
25/03/2022 03:30,0,0,937,21.1,42.62
25/03/2022 03:45,0,0,950,21.09,42.85
25/03/2022 04:00,0,0,966,21.06,43.04
25/03/2022 04:15,1,1,979,21.03,43.15
25/03/2022 04:30,0,0,986,21.04,43.23
25/03/2022 04:45,0,0,992,21.04,43.44
25/03/2022 05:00,0,0,997,21.05,43.69
25/03/2022 05:15,0,0,1006,20.99,44.04
25/03/2022 05:30,0,0,1011,20.92,44.27
25/03/2022 05:45,1,1,1021,20.87,44.45
25/03/2022 06:00,0,0,1028,20.87,44.55
25/03/2022 06:15,0,0,1044,20.86,44.61
25/03/2022 06:30,0,0,1047,20.82,44.72
25/03/2022 06:45,0,0,1047,20.8,44.78
25/03/2022 07:00,1,1,1056,20.79,44.74
25/03/2022 07:15,1,1,1056,20.81,44.72
25/03/2022 07:30,0,0,1053,20.78,44.63
25/03/2022 07:45,3,1,1052,20.78,44.76
25/03/2022 08:00,1,1,1048,20.81,44.62
25/03/2022 08:15,1,1,1047,20.8,44.52
25/03/2022 08:30,0,0,1048,20.75,44.6
25/03/2022 08:45,1,1,1048,20.79,44.34
25/03/2022 09:00,1,1,1046,20.72,44.62
25/03/2022 09:15,1,1,1048,20.71,44.61
25/03/2022 10:30,4,2,1028,20.14,37.77
25/03/2022 10:45,2,2,1043,20.44,36.47
25/03/2022 11:00,2,2,1051,20.67,34.83
25/03/2022 11:15,1,1,1049,20.5,34.59
25/03/2022 11:30,3,3,1036,20.62,34.06
25/03/2022 11:45,1,1,978,20.83,33.82
25/03/2022 12:00,0,0,933,20.85,33.86
25/03/2022 12:15,1,1,899,20.81,34.33
25/03/2022 12:30,2,1,874,21.01,34.76
25/03/2022 12:45,0,0,989,21,35.89
25/03/2022 13:00,2,2,1030,21.13,36.9
25/03/2022 13:15,2,2,1055,21.72,38
25/03/2022 13:30,1,1,1107,22.49,39.36
25/03/2022 13:45,1,1,1110,22.86,40.98
25/03/2022 14:00,1,1,1083,22.82,42.77
25/03/2022 14:15,1,1,1184,22.7,44.57
25/03/2022 14:30,21,20,591,22.2,38.42
25/03/2022 14:45,22,20,735,22.53,41.79
25/03/2022 15:00,12,12,863,22.5,43.39
25/03/2022 15:15,13,12,831,22.46,43.57
25/03/2022 15:30,12,11,792,22.33,43.79
25/03/2022 15:45,10,9,771,22.29,43.77
25/03/2022 16:00,11,9,737,22.2,44
25/03/2022 16:15,14,8,717,22.13,43.98
25/03/2022 16:30,8,7,697,22.09,44.02
25/03/2022 16:45,10,9,683,22.12,43.92
25/03/2022 17:00,10,10,660,22.09,43.71
25/03/2022 17:15,10,10,643,21.99,43.96
25/03/2022 17:30,9,9,630,22.04,43.93
25/03/2022 17:45,10,10,619,22.01,44.03
25/03/2022 18:00,11,9,599,21.9,44.14
25/03/2022 18:15,7,7,591,21.9,44.22
25/03/2022 18:30,10,10,580,21.86,44.16
25/03/2022 18:45,12,10,561,21.79,44.02
25/03/2022 19:00,12,12,545,21.79,43.77
25/03/2022 19:15,16,16,504,21.75,42.45
25/03/2022 19:30,15,14,499,21.69,42.23
25/03/2022 19:45,15,14,501,21.66,42.32
25/03/2022 20:00,11,11,498,21.65,42.4
25/03/2022 20:15,14,12,499,21.67,42.39
25/03/2022 20:30,18,15,494,21.6,42.49
25/03/2022 20:45,14,13,490,21.54,42.51
25/03/2022 21:00,14,14,485,21.46,42.51
25/03/2022 21:15,16,15,483,21.46,42.53
25/03/2022 21:30,18,15,480,21.41,42.61
25/03/2022 21:45,18,14,479,21.33,42.77
25/03/2022 22:00,14,14,477,21.24,42.76
25/03/2022 22:15,17,14,475,21.2,42.82
25/03/2022 22:30,19,17,477,21.17,42.79
25/03/2022 22:45,21,20,475,21.14,42.78
25/03/2022 23:00,23,23,472,21.1,42.65
25/03/2022 23:15,21,20,470,21.06,42.64
25/03/2022 23:30,20,20,469,21.06,42.57
25/03/2022 23:45,26,24,468,21.01,42.43
26/03/2022 00:00,22,22,469,21.03,42.25
26/03/2022 00:15,22,21,469,20.98,42.29
26/03/2022 00:30,27,23,470,20.95,42.28
26/03/2022 00:45,24,23,472,20.88,42.26
26/03/2022 01:00,24,23,473,20.83,42.27
26/03/2022 01:15,19,19,476,20.8,42.32
26/03/2022 01:30,24,22,477,20.76,42.2
26/03/2022 01:45,22,21,474,20.7,42.14
26/03/2022 02:00,20,19,475,20.67,42.1
26/03/2022 02:15,22,22,473,20.59,42.01
26/03/2022 02:30,20,19,473,20.54,42.06
26/03/2022 02:45,23,20,474,20.54,42.03
26/03/2022 03:00,19,19,477,20.46,42.07
26/03/2022 03:15,24,23,475,20.47,41.93
26/03/2022 03:30,21,18,474,20.45,41.87
26/03/2022 03:45,25,20,473,20.41,41.75
26/03/2022 04:00,23,20,473,20.36,41.71
26/03/2022 04:15,19,19,470,20.3,41.66
26/03/2022 04:30,17,17,470,20.29,41.6
26/03/2022 04:45,26,23,466,20.27,41.36
26/03/2022 05:00,23,22,467,20.27,41.32
26/03/2022 05:15,23,22,467,20.22,41.26
26/03/2022 05:30,23,21,466,20.22,41.2
26/03/2022 05:45,21,20,465,20.18,41.03
26/03/2022 06:00,26,24,466,20.17,40.97
26/03/2022 06:15,24,23,468,20.12,40.95
26/03/2022 06:30,23,22,467,20.11,40.89
26/03/2022 06:45,25,24,467,20.09,40.8
26/03/2022 07:00,26,21,465,20.07,40.72
26/03/2022 07:15,27,24,467,20.03,40.7
26/03/2022 07:30,26,26,466,20.01,40.7
26/03/2022 07:45,26,24,467,20.01,40.68
26/03/2022 08:00,23,22,467,19.96,40.63
26/03/2022 08:15,33,31,469,19.95,40.6
26/03/2022 08:30,25,25,470,19.91,40.68
26/03/2022 08:45,27,25,470,19.9,40.64
26/03/2022 09:00,30,28,469,19.84,40.71
26/03/2022 09:15,27,26,468,19.84,40.69
26/03/2022 09:30,24,23,470,19.82,40.79
26/03/2022 09:45,24,24,468,19.8,40.82
26/03/2022 10:00,22,22,467,19.79,40.92
26/03/2022 10:15,27,27,464,19.79,40.89
26/03/2022 10:30,24,23,466,19.8,40.87
26/03/2022 10:45,24,21,464,19.83,40.98
26/03/2022 11:00,20,19,462,19.85,40.99
26/03/2022 11:15,18,18,460,19.84,40.99
26/03/2022 11:30,26,24,457,19.9,41.08
