sim_id,variable,rank,true_value,post_mean,post_sd,prior_sd,max_rank
52,sigma_level,871,0.4614836838481948,0.40932087665912925,0.046867368011519764,0.15071865054366834,999
52,alpha,935,10.952958656445894,7.483740664965338,2.1053603267327565,5.402965186897857,999
53,Intercept,295,1.0522783318363302,1.2159691845245941,0.30809932241515225,0.70006430123199,999
53,mean_phase_effect,268,0.21559024770875274,0.44386060074639755,0.3100626796749462,0.8375240293921878,999
53,sigma_log_phase,911,0.8470142561432743,0.39370813173608543,0.28959647751412765,0.3166328093260116,999
53,sigma_level,354,0.12102777679964243,0.1309899864284273,0.02716968399624198,0.15071865054366834,999
53,alpha,230,9.900162988055492,13.704680505067692,5.119849238957221,5.402965186897857,999
54,Intercept,614,0.38220176370047504,0.2629024021070874,0.4073607219451714,0.70006430123199,999
54,mean_phase_effect,663,1.0394569830829365,0.8917390124646164,0.6569030344730208,0.8375240293921878,999
54,sigma_log_phase,359,0.2076435173223203,0.3824151170727151,0.298616280075206,0.3166328093260116,999
54,sigma_level,139,0.2333961901800913,0.3067312129115873,0.07212886396653985,0.15071865054366834,999
54,alpha,963,14.133932688739037,4.704053505377871,4.207342932946802,5.402965186897857,999
55,Intercept,950,3.055270422679232,2.5616645133197777,0.301921532339363,0.70006430123199,999
55,mean_phase_effect,723,0.3414203034933412,0.27932694177035405,0.22670997857611436,0.8375240293921878,999
55,sigma_log_phase,634,0.4271694928891068,0.3851656373424419,0.29245300936473195,0.3166328093260116,999
55,sigma_level,548,0.15111271092041484,0.15085382772512515,0.032394771304499574,0.15071865054366834,999
55,alpha,150,1.0317052727612983,1.136818020137163,0.1045500005599478,5.402965186897857,999
56,Intercept,672,2.4852160592677426,2.3633688080564488,0.2637695618804773,0.70006430123199,999
56,mean_phase_effect,931,0.6051698703638403,0.25870806384477674,0.2126503553937112,0.8375240293921878,999
56,sigma_log_phase,151,0.08889249305994362,0.3857192807356746,0.3041776727648466,0.3166328093260116,999
56,sigma_level,750,0.16468282762478664,0.14867038949754244,0.02320630338153086,0.15071865054366834,999
56,alpha,494,7.144920924020045,7.2398637273049165,1.0939364707222485,5.402965186897857,999
57,Intercept,845,2.0976966229435976,1.8039650190001044,0.38504051306683806,0.70006430123199,999
57,mean_phase_effect,837,0.9134252511020934,0.6025526842011731,0.5794893139640516,0.8375240293921878,999
57,sigma_log_phase,195,0.07313775230913512,0.33822628468189686,0.2798240233094311,0.3166328093260116,999
57,sigma_level,768,0.043111840016543175,0.029340083497509266,0.019678525655797245,0.15071865054366834,999
